Signature_name	Gene_list
PDAC.P19.Stellate	ACTA2,ADAMTS1,ADAMTS4,ADIRF,BGN,C11ORF96,CALD1,CAVIN3,COL18A1,COL4A1,COL4A2,COX4I2,CPE,CRIP1,CRISPLD2,CSRP2,FABP4,FRZB,GJA4,GPX3,HIGD1B,ID3,IGFBP5,IGFBP7,LHFPL6,MAP1B,MCAM,MFGE8,MT1A,MT1M,MT2A,MYH11,MYL9,MYLK,NDUFA4L2,NOTCH3,NR2F2,PDGFRB,PDK4,PGF,PHLDA1,PLAC9,PLN,PPP1R14A,PTP4A3,RASD1,RGS5,SEPTIN4,SMOC2,SOD3,SPARCL1,STEAP4,TAGLN,THY1,TINAGL1,TPM2,TPPP3,TSC22D1
PDAC.P19.Tcell	ARHGDIB,BTG1,CCL4,CCL5,CD2,CD3D,CD3E,CD3G,CD52,CD69,CD7,CORO1A,CXCR4,CYTIP,EVL,GZMA,HCST,IL2RG,IL32,IL7R,JCHAIN,KLRB1,LCK,LTB,NKG7,PIK3IP1,PTPRC,PTPRCAP,RAC2
PDAC.bailey.adex	ABCC8,AC013275.2,AMBP,AMY2A,AMY2B,APCS,APOBEC2,AQP8,BHLHA15,BRSK2,C6,CAMK2B,CDH10,CEL,CELA2A,CELA2B,CELA3A,CELA3B,CLPS,CPA1,CPA2,CPB1,CTNNA2,CTNND2,CTRB1,CTRB2,CTRC,CTRL,CUZD1,DLK1,DPP10,ERP27,F11,ALKAL2,FGL1,FXYD2,GP2,GSTA2,HPN,IGFN1,KCNJ16,KCNK3,KCNMB2,KIF1A,KIRREL2,KLK1,MAT1A,NKX2-2,NR5A2,ONECUT1,PAH,PDIA2,PHYHIPL,PLA2G1B,PNLIP,PNLIPRP1,PNLIPRP2,PPY,PRSS1,PRSS3,PRSS3P1,PRSS3P2,RBPJL,REG1A,REG1B,REG1CP,REG3A,REG3G,RGS7,RIMS2,RP11-331F4.4,RP11-728F11.1,ZBED9,SERPINA4,SERPINA5,SERPINA6,SERPINI2,SERTM1,SFRP5,SLC16A12,SLC17A4,SLC28A2,SLC2A2,SLC30A2,SLC38A3,SV2B,SYCN,TMED6,TMEM132D,TMPRSS6,UNC79
PDAC.bailey.immunogenic	AC096579.7,APOA4,BPIFB1,C6orf58,CAPN9,CD27,CD79A,CLCA1,CR2,CXCL17,FAM177B,FCGBP,FCRL5,FCRLA,IGHA1,IGHA2,IGHD,IGHG1,IGHG2,IGHG3,IGHG4,IGHGP,IGHM,IGHV1-18,IGHV1-2,IGHV1-24,IGHV1-3,IGHV1-46,IGHV1-58,IGHV1-69,IGHV1-8,IGHV2-26,IGHV2-5,IGHV2-70,IGHV3-11,IGHV3-13,IGHV3-15,IGHV3-20,IGHV3-21,IGHV3-23,IGHV3-30,IGHV3-33,IGHV3-43,IGHV3-48,IGHV3-49,IGHV3-53,IGHV3-64,IGHV3-66,IGHV3-7,IGHV3-72,IGHV3-73,IGHV3-74,IGHV3-9,IGHV4-28,IGHV4-31,IGHV4-34,IGHV4-39,IGHV4-4,IGHV4-59,IGHV4-61,IGHV4OR15-8,IGHV5-51,IGHV6-1,JCHAIN,IGKC,IGKV1-12,IGKV1-16,IGKV1-17,IGKV1-27,IGKV1-33,IGKV1-39,IGKV1-5,IGKV1-6,IGKV1-9,IGKV1D-12,IGKV1D-13,IGKV1D-16,IGKV1D-17,IGKV1D-39,IGKV2-24,IGKV2-28,IGKV2-29,IGKV2-30,IGKV2D-29,IGKV3-11,IGKV3-15,IGKV3-20,IGKV3D-15,IGKV3D-20,IGKV4-1,IGKV6-21,IGKV6D-21,IGLC1,IGLC2,IGLC3,IGLC7,IGLL5,IGLV1-36,IGLV1-40,IGLV1-41,IGLV1-44,IGLV1-47,IGLV1-51,IGLV10-54,IGLV2-11,IGLV2-14,IGLV2-18,IGLV2-23,IGLV2-8,IGLV3-1,IGLV3-10,IGLV3-19,IGLV3-21,IGLV3-25,IGLV3-9,IGLV4-69,IGLV5-45,IGLV6-57,IGLV7-43,IGLV7-46,IGLV8-61,ITLN1,JSRP1,TMEM238L,LRRC31,LYZ,MAP3K20-AS1,MOGAT2,MSMB,MZB1,NSFP1,PGC,PLA2G2A,POU2AF1,RP11-731F5.2,SPINK4,TNFRSF17
PDAC.bailey.progenitor	A1CF,ABCA3,ABHD11-AS1,DBNL,AC009133.14,AC021218.2,ADRA2A,AHCYL2,AKR1B10,ANKS4B,ANXA13,AP000439.3,AP001187.9,ARHGEF38,ATP10B,ATP7B,B3GALT5,BCAS1,BCO1,BTNL8,BTNL9,C11orf86,MYRF,MISP,TLDC2,B3GALT5-AS1,BNIP5,C6orf223,ERICH5,C9orf152,CALML4,CAPN5,CAPN8,CAPN9,CARD11,CASR,CCL15,CDH17,CDHR5,CEACAM5,CEACAM6,CELF3,CIDEC,CKMT1A,CKMT1B,CLCN1,CLDN18,CLRN3,CNNM1,COBL,CPLX2,CTAGE3P,CTB-175E5.4,CTSE,CYP2C18,CYP2C19,CYP2C9,CYP2S1,CYP4F12,CYP4F2,CYP4F3,CYSTM1,DBNDD1,DEGS2,DIRAS2,MUCL3,EDN3,ENTPD2,EPHA10,EPS8L1,EPS8L3,ERN2,FAM201A,FAM3D,FAM83E,FEZF1-AS1,FUT2,GBA3,GCNT3,GDA,GDPD2,GIPR,GPR35,GRP,HHLA2,HKDC1,HNF1A,HPGD,HSD11B2,HSD17B2,HTR1D,HYAL1,IGSF5,IHH,IRX5,ITPKA,IYD,KBTBD12,KCNE3,CRACD,KLF2,KY,LINC00365,ANKRD40CL,TMEM238L,LPCAT4,LRRC66,METTL7B,MGAT3,MS4A8,MUC17,MUC3A,MYO15B,MYO1A,MYO7B,MYOM3,NMNAT2,NPC1L1,NPNT,NPSR1,NPSR1-AS1,NR1I2,NYAP1,PAPPA2,PDE11A,PDZD3,PHGR1,PLA2G10,PLAC8,PLLP,POU2F3,PPP1R14D,PRR15,PSMC1P2,PTPRN2,RAPGEFL1,RDH5,REG4,RP11-244F12.3,RP11-278L15.6,RP11-294O2.2,RP11-297D21.3,RP11-304L19.1,RP11-353N14.4,RP11-356M20.1,RP11-528A4.2,RP11-547D24.1,RP11-834C11.4,RP13-25N22.1,RP3-395M20.9,RP4-610C12.4,RP5-1185I7.1,RPL7P31,SELENBP1,SEMA4G,SFTA2,SHH,SLC1A1,SLC45A3,SMPD3,SOWAHA,SSTR1,SULT1B1,SULT1C2,TFF1,TJP3,TM4SF4,TM4SF5,TM6SF2,TMEM132C,TMEM150B,TMEM253,TOX3,TRIM31,UGT1A1,VGF,VILL,VSTM5,WSCD2,XXbac-B444P24.8,ZDHHC8P1
PDAC.bailey.squamous	A2ML1,A4GALT,ABCA12,ABHD12B,AC004870.4,AC005682.5,AC006262.5,AC006262.6,AC007362.1,AC016683.6,AC017048.3,AC027612.6,AC068491.1,AC074093.1,AC093850.2,AC124789.1,ACTBL2,ADA,ADAM12,ADAM19,ADAMTS16,ADM,ADORA2B,ADRA1B,ADRB2,ADSS1,AHNAK2,AIM2,AKR1C2,AL590369.1,AL591684.1,AL603965.1,ALDH1A3,ALPK2,AMIGO2,AMZ1,ANGPTL2,ANGPTL4,ANXA1,ANXA8,ANXA8L1,ANXA8L1,AP001007.1,APCDD1L,APCDD1L-DT,APLN,APOBEC3A,ARC,AREG,ARHGAP23,ARHGEF4,ARL4D,ARNTL2,ARSI,ATP6V1C2,ATP8B3,BAALC,BAG2,BARX1,BBOX1,BCAR3,BCAT1,BMP1,BNIPL,BTBD11,DDIAS,C16orf74,HROB,CBARP,C1DP1,C1QTNF6,C3orf67,C5orf46,C6orf15,MROH6,CYSRT1,SHOC1,CA12,CALB2,CASP14,CAV1,CCBE1,CFAP45,CCL13,CCL2,CCL8,CD109,CD209,CD300E,CD70,CDA,CDC20,CDCA4,CDH26,CDK5R1,CERCAM,CGB7,CHI3L2,CHST6,CITED4,CLCA2,CLCA4,CLEC2B,CLMP,CNTNAP3,COL11A1,COL12A1,COL1A1,COL1A2,COL22A1,COL3A1,COL4A6,COL5A2,COL5A3,COL6A1,COL6A2,COL6A3,COL6A6,COL7A1,COLEC12,CORO6,CPA4,CPXM1,CRABP2,CRCT1,CRLF1,CSMD2,CSPG4,CST6,CSTA,CTC-435M10.3,CTD-2171N6.1,CTD-2354A18.1,CTD-2357A8.3,CTSV,CXCL10,CXCR2P1,CYP24A1,CYP27C1,CCN1,DCBLD2,DDIT4,DENND2C,DEPDC7,DKFZP686J19100,DKK1,DLX5,DMBX1,DMKN,DNAH11,DNAH17,DNAJB5,DSC3,DSG3,E2F7,EDN2,EFCAB1,EGF,EGFL6,EGFR,ELF5,EME1,EMP1,EN1,EN2,ENKUR,ENTHD1,EPYC,EREG,ERMN,ERRFI1,EYA4,FAM131C,ERFE,INSYN2B,TENT5B,FAM83A,FAP,FAT2,FAT3,FGFBP1,FHOD3,FJX1,FN1,FOSL1,FOXJ1,FPR2,FRMD6,FSCN1,FST,G0S2,GAL,GALNT14,GAS1,GBP5,GBP6,GCSHP5,GDNF,GJA1,GJB2,GJB4,GJB5,GJB6,GLI3,GNA15,GPM6B,GPR1,ADGRF2,GPR87,ADGRG3,GREM1,GRHL3,GS1-600G8.5,GSDMC,GSTT2B,H19,HAPLN1,HAS2,HAS3,HCAR2,HCAR3,HEPHL1,HES2,HMGA2,HTR7,IBSP,ICAM5,IDO1,IFI44L,IFITM1,IFITM10,IGFBP6,IGFL1,IL11,IL13RA2,IL1A,IL1B,IL20RB,IL31RA,IL6,IQCJ-SCHIP1,IRX3,ISG15,ITGA3,ITGA5,ITGB3,IVL,JAG2,JPH2,KCNG1,KCNJ12,KCNMB4,KIF18A,KLC1,KLC3,KLHDC7B,KLK12,KLK13,KLRC2,KRT13,KRT14,KRT15,KRT16,KRT17,KRT4,KRT5,KRT6A,KRT6B,KRT6C,KRT81,KYNU,L1CAM,LAMA1,LBP,LDHAP4,LDLRAD3,LGALS1,LINC00319,LINC00460,LINC00520,LOX,LOXL2,LOXL4,LPAR3,LRRC15,LY6D,LY6K,LYPD3,LYVE1,MAMDC2,MAPK11,MAPK12,MAPK15,MEDAG,MIR205HG,MLLT11,MME,MMP13,MMP2,MMP9,MT1E,MT1L,MT1X,MT2A,MUC15,MUC16,MUC21,MYH16,MYO3B,NETO1,NIPAL4,NOG,NOX5,NRG1,NRP2,NT5E,NTF4,ORC1,P2RY2,P2RY6,P4HA3,PACSIN3,PADI1,PADI3,PANX2,ACP7,PAPPA,PAX8,PCDHGC5,PCP4L1,PDCD1LG2,PHLDB2,PI15,PITX2,PKP1,TINCR,PLAU,PLEKHG5,PLXNA1,PMAIP1,POPDC3,POSTN,POTEE,POTEF,PPFIA4,PPL,PPP2R2C,PPP4R4,PRAME,PRR11,PRRX1,PTGES,PTHLH,HACD1,PTPN13,PTPRZ1,PTX3,NECTIN1,PXDN,PYGL,RAB38,RAC3,RAET1E,RAET1G,RAET1L,RFX8,RGS20,RHCG,RHOV,RNASE7,RND3,ROS1,RP1,RP11-117P22.1,RP11-11N9.4,RP11-124N14.4,RP11-14N7.2,RP11-159D12.5,RP11-213H15.3,RP11-292B8.1,RP11-295K3.1,RP11-314P12.2,RP11-314P12.3,RP11-368I7.2,RP11-400N13.3,RP11-426C22.4,RP11-443P15.2,RP11-453F18__B.1,RP11-465B22.3,RP11-474N24.2,RP11-488P3.1,RP11-512M8.3,RP11-517C16.2,RP11-554I8.2,RP11-65J3.1,RP11-697M17.1,RP11-799O21.1,RP11-800A3.4,RP11-815M8.1,RP13-463N16.6,RP3-439F8.1,RP5-884M6.1,RPL4P4,RPTN,RRAD,S100A2,S100A3,S100A8,S100A9,S1PR5,SCEL,SEMA3A,SEMA3D,SERPINB2,SERPINB3,SERPINB4,SERPINE1,SFN,SH2D5,SHC3,SIGLEC1,SIGLEC12,SLAMF9,SLC16A3,SLC22A4,SLC2A1,SLC2A3,SLC37A2,SLC38A5,SLC4A3,SLC7A5,SLCO1B1,SLCO1B3,SLCO1B7,SNAI2,SNCG,SNORA71A,SNORD3B-1,SNORD3B-2,SOX7,SP6,SPHK1,SPOCD1,SPRR1A,SPRR1B,SPRR2A,SPRR3,SRPX2,ST6GALNAC2,ST6GALNAC5,STC2,SYT12,TBC1D2,TCHH,TDO2,TENM2,TFAP2C,TGFBI,TGM1,TGM2,THBD,THBS1,THBS2,TM4SF19,TMEM132A,TMEM158,TMEM40,TMPRSS11E,TNC,TNFAIP6,TNFRSF18,TNFRSF6B,TNNI2,TNNT1,TNS4,TP63,TP73,TREM1,TRIP13,TUBB6,TWIST1,UCA1,ULBP2,UPK3B,UPK3BL1,UPP1,VEGFC,VGLL1,VGLL3,VSNL1,DAW1,WDR86,CCN4,WNT10A,WNT7B,WT1,XG,XXyac-YR14BB7.1,ZBED2,ZIC2,ZNF185,ZNF750,ZNF788P
PDAC.collisson.classical	AGR2,ATP10B,CAPN8,CEACAM5,CEACAM6,ELF3,ERBB3,FOXQ1,FXYD3,GPRC5A,GPX2,LGALS4,MUC13,PLS1,S100P,SDR16C5,ST6GALNAC1,TFF1,TFF3,TMEM45B,TOX3,TSPAN8
PDAC.collisson.exocrine	CEL,CELA2B,CELA3A,CELA3B,CFTR,CLPS,CPB1,CTRB2,GP2,PLA2G1B,PNLIP,PNLIPRP2,PRSS1,PRSS2,REG1A,REG1B,REG3A,SLC3A1,SLC4A4,SPINK1
PDAC.collisson.quasimesenchymal	AHNAK2,AIM2,CAV1,CKS2,CALHM6,FERMT1,GPM6B,HK2,HMMR,KRT14,LOX,NT5E,PAPPA,PHLDA1,PMAIP1,S100A2,SLC16A1,SLC2A3,SLC5A3,TWIST1
PDAC.moffitt.activatedstroma	CDH11,COL10A1,COL11A1,COL1A1,COL1A2,COL3A1,COL5A1,COL5A2,COMP,CTHRC1,FAP,FN1,FNDC1,GREM1,INHBA,ITGA11,LUM,MMP11,POSTN,SFRP2,SPARC,SULF1,THBS2,VCAN,ZNF469
PDAC.moffitt.basal	ANXA8L1,AREG,CST6,CTSV,DHRS9,FAM83A,FGFBP1,GPR87,KRT15,KRT17,KRT6A,KRT6C,KRT7,LEMD1,LY6D,S100A2,SCEL,SERPINB3,SERPINB4,SLC2A1,SPRR1B,SPRR3,TNS4,UCA1,VGLL1
PDAC.moffitt.classical	AGR2,AGR3,ANXA10,PRR15L,BTNL8,CDH17,CEACAM6,CLRN3,CTSE,CYP3A7,FAM3D,KRT20,LGALS4,LOC400573,LYZ,MYO1A,PLAG2G10,REG4,SPINK4,ST6GALNAC1,TFF1,TFF2,TFF3,TSPAN8,VSIG2
PDAC.moffitt.normalstroma	ABCA8,ACTG2,ADAMTS1,ANGPTL7,CDH19,DES,FABP4,GPM6B,ID4,IGF1,LMOD1,ADGRL3,MEOX2,MYH11,OGN,PLP1,PTX3,RBPMS2,RERGL,RSPO3,SCRG1,SYNM,VIT
Syng.U.State.Hypoxia_Core_Long	ALDOC,ANG,ANKRD37,ANKZF1,ARFGEF3,BHLHE40,BNIP3,BNIP3L,CDK18,DDIT4,EFNA3,ENO2,FAM162A,FER1L4,FUT11,GBE1,GPR146,HK2,INSIG2,LRP1,MXI1,NDRG1,P4HA1,P4HA2,PDK1,PFKFB4,PPFIA4,PRSS53,SLC2A1,SLC2A3,VEGFA,VLDLR,YPEL1
Syng.U.State.Hypoxia_Core	BNIP3,BNIP3L,DDIT4,MXI1,P4HA2,PDK1,SLC2A1
Syng.U.State.Hypoxia_Hallmark	ACKR3,ADM,ADORA2B,AK4,AKAP12,ALDOA,ALDOB,ALDOC,AMPD3,ANGPTL4,ANKZF1,ANXA2,ATF3,ATP7A,B3GALT6,B4GALNT2,BCAN,BCL2,BGN,BHLHE40,BNIP3L,BRS3,BTG1,CAR12,CASP6,CAV1,CAVIN1,CAVIN3,CCN1,CCN2,CCN5,CCNG2,CDKN1A,CDKN1B,CDKN1C,CHST2,CHST3,CITED2,COL5A1,CP,CSRP2,CXCR4,DCN,DDIT3,DDIT4,DPYSL4,DTNA,DUSP1,EDN2,EFNA1,EFNA3,EGFR,ENO1,ENO2,ENO3,ERRFI1,ETS1,EXT1,F3,FAM162A,FBP1,FOS,FOSL2,FOXO3,GAA,GALK1,GAPDH,GAPDHS,GBE1,GCK,GCNT2,GLRX,GPC1,GPC3,GPC4,GRHPR,GYS1,HAS1,HDLBP,HEXA,HK1,HK2,HMOX1,HOXB9,HS3ST1,HSPA5,IDS,IER3,IGFBP1,IGFBP3,IL6,ILVBL,INHA,IRS2,ISG20,JMJD6,JUN,KDELR3,KDM3A,KIF5A,KLF6,KLF7,KLHL24,LALBA,LARGE1,LDHA,LDHC,LOX,LXN,MAFF,MAP3K1,MIF,MXI1,MYH9,NAGK,NCAN,NDRG1,NDST1,NDST2,NEDD4L,NFIL3,NOCT,NR3C1,P4HA1,P4HA2,PAM,PCK1,PDGFB,PDK1,PDK3,PFKFB3,PFKL,PFKP,PGAM2,PGF,PGK1,PGM1,PGM2,PHKG1,PIM1,PKLR,PKP1,PLAC8,PLAUR,PLIN2,PNRC1,PPARGC1A,PPFIA4,PPP1R15A,PPP1R3C,PRDX5,PRKCA,PYGM,RBPJ,RORA,RRAGD,S100A4,SAP30,SCARB1,SDC2,SDC3,SDC4,SELENBP1,SERPINE1,SIAH2,SLC25A1,SLC2A1,SLC2A3,SLC2A5,SLC37A4,SLC6A6,SRPX,STBD1,STC1,STC2,SULT2B1,TES,TGFB3,TGFBI,TGM2,TIPARP,TKTL1,TMEM45A,TNFAIP3,TPBG,TPD52,TPI1,TPST2,UGP2,VEGFA,VHL,VLDLR,WSB1,XPNPEP1,ZFP36
Syng.U.State.Hypoxia.angiogenesis	ADORA2B,ANGPTL4,EDN1,EPO,HMOX1,HMOX2,JMJD6,LOX,MMP9,SEMA7A,VEGFA
Syng.U.State.Hypoxia.angiogenesis-apoptosis_reg-proliferation_reg	BTG1
Syng.U.State.Hypoxia.angiogenesis-coagulation	ANXA2,F3,PLAU,SERPINE1
Syng.U.State.Hypoxia.angiogenesis-proliferation_reg	EGR1,PGF
Syng.U.State.Hypoxia.apoptosis_reg	BNIP3,IER3
Syng.U.State.Hypoxia.apoptosis_reg-proliferation_reg	ADM,NOS3,PIM1
Syng.U.State.Hypoxia.coagulation	F10,PAFAH1B1
Syng.U.State.Hypoxia.coagulation-metabolism	ALDOA
Syng.U.State.Hypoxia.coagulation-transporters_channels_receptors	SLC16A3
Syng.U.State.Hypoxia.differentiation	FOS,RBPJ,USF2
Syng.U.State.Hypoxia.DNA_damage_repair	ATR,NDRG1,RUVBL2
Syng.U.State.Hypoxia.DNA_damage_repair-apoptosis_reg-proliferation_reg	MIF
Syng.U.State.Hypoxia.HIF_interactors	APEX1,EGLN1,EGLN2,NFKB1,P4HA1,P4HB
Syng.U.State.Hypoxia.metabolism	CP,CTSA,ENO1,GBE1,GYS1,HK2,LDHA,PDK1,PFKFB3,PFKP,PGAM1,PGK1,PKM,TPI1
Syng.U.State.Hypoxia.metabolism-apoptosis_reg	DDIT4
Syng.U.State.Hypoxia.metabolism-transporters_channels_receptors	SLC2A1,SLC2A3
Syng.U.State.Hypoxia.other_response	ANKRD37,CAR9,DNAJC5,EIF4EBP1,LGALS3,MAP3K1
Syng.U.State.Hypoxia.proliferation_reg	BLM,CCNG2,IGFBP3,MET,MXI1,NAMPT,ODC1,TXNIP
Syng.U.State.Hypoxia.transcription_TFs	ARNT,COPS5,EPAS1,HIF1A,HIF1AN,HIF3A,HNF4A,NCOA1,PER1
Syng.U.State.Hypoxia.transporters_channels_receptors	VDAC1
BMS.Pathway.IFNa	CMPK2,EPSTI1,HERC5,IFI27,IFI44,IFI44L,IFIT1,MX1,OAS3,RSAD2
BMS.Pathway.IFNg	APOL6,CD274,CXCL10,CXCL9,GBP1,GBP2,GBP4,GBP5,IDO1,UBD
BMS.Pathway.TGFB	VIM,TIMP1,TIMP3,IER3,COL3A1,COL1A2
BMS.Pathway.TNFa	IL6,NFKB1,TNF,CYLD,IL1B,TNFAIP3,NFKB2,IL1A,ICAM1,SELE,PTGS2
Oxford.Tcell_exhausted	HAVCR2,PDCD1,TOX,LAG3,CTLA4,TIGIT,CD38,ENTPD1
PDAC.U.Cancer	IL1B,TGFB1
PDAC.U.Cancer.5-FU_resistance.down	APAF1,BAX,BBC3,BID,CCNE1,CD82,CHEK1,GADD45B,GADD45G,IGFBP3,IGFBP4,MDM2,MDM4,PPM1D,SERPINE1,SESN1,SESN2,STEAP1,TNS2,TP53
PDAC.U.Cancer.5-FU_resistance.up	CCND1,CCNG2,CDK6,CYCS,DPYD,FAM200B,FOXM1,IGFBP6,RRM2B,RSRC2,SERPINB5,SFN,SIAH1,TCF4,TSPAN1,TYMP,TYMS,ZBED5
PDAC.U.Cancer.5-FU_resistance.up_anti-apoptosis	BCL2,BIRC5
PDAC.U.Cancer.5-FU_resistance.up_efflux	ABCB1,ABCC10,ABCG2,FOXM1
PDAC.U.Cancer.5-FU_resistance.up_stemcell-like	KRT20,NANOG,PPARGC1A,YES1
PDAC.U.Cancer.Ductal.malignant	C15ORF48,C19ORF33,CEACAM1,CEACAM5,CEACAM6,FXYD3,KRT19,MUC1,S100A6,S100P,TFF1,TFF2,TFF3
PDAC.U.Cancer.gemcitabine_resistance	ABCB1,ABCC1,ABCC2,ABCC3,ABCC5,ABCG2,ANGPTL4,B3GNT5,CCND2,CDA,CTSH,GATA1,KLF6,MUC4,NT5C1A,PAX2,PPL,RRM1,RRM2,SAMD9,TYMS
PDAC.U.Cancer.gemcitabine_resistance.anti-apoptotic	BCL2,BCL2L1,MCL1
PDAC.U.Cancer.gemcitabine_sensitivity	DCK,SCUBE1,SLC28A1,SLC28A3,SLC29A1,WFDC1
PDAC.U.Cancer.irinotecan_resistance.up	ABCG2
PDAC.U.Cancer.kras_amplification.down	CLEC11A
PDAC.U.Cancer.kras_amplification.up	ETNK1,KRAS,SINHCAF,TMEM185B
PDAC.U.Cancer.kras_deletion.down	CMAS,GAK,MCOLN1,YARS2
PDAC.U.Cancer.kras_deletion.up	HSDL2
PDAC.U.Cancer.kras_mutation.down	ANKMY2,BTN3A2,BTN3A3,CTSF,FABP3,FKBPL,FOXRED2,GSTM3,KLHL22,MAP3K14,MERTK,PEX3,PGM1,PID1,RRAS2,TTC39A
PDAC.U.Cancer.kras_mutation.negative_corr	ABI3BP,APOD,CPEB3,CST1,FBXO32,FNBP1,GCNT2,GLDN,IFITM3,ILK,ITGA8,LRRN2,PTN,RELN,RUNDC3B,SERTAD4,SLC36A1,SMPD1,TCF21,TRPM6
PDAC.U.Cancer.kras_mutation.positive_corr	BUB1B,CDCA7,CDK2,CIT,ECT2,FOXM1,GMNN,HACD3,ILF3,KIF11,KNTC1,KRT6B,LIPG,MCM3,NUP37,NUSAP1,PBK,POP5,RFC5,RPL6,RPLP0,RPS5,SDHAF3,SHMT2,SLC12A2,SNRPD2,TIMELESS,TMPO,TRIP13,TROAP,TSFM,ZNF185
PDAC.U.Cancer.kras_mutation.signature	ARL4C,ATP1B1,BAMBI,C5,CCDC92,CCND3,CD320,CDK19,CEBPA,CEBPD,COL4A1,CSNK1E,CTSL,DRAP1,DUSP6,FEZ2,GALE,GNPDA1,GRB10,HMGA2,KTN1,MMP1,MPC2,MTHFD2,NSDHL,PAFAH1B1,PAK4,PHKA1,PMAIP1,PPIC,RAP1GAP,RBM6,RGS2,SDHB,SSBP2,STX1A,TP53,TRIB3,UBE2L6,UFM1
PDAC.U.Cancer.kras_mutation.up	ABL2,BMP4,CHML,DKK4,KRAS,PITX1,PPP2R2C,PTPRE,RUFY1,SLC1A5,SLC6A14,SMYD3,SNTB1,SP5,SPRY2,TOP1,TTC9,ZNF511
PDAC.U.Cancer.nab-paclitaxel_resistance.down	ABCC4,ACY1,AKIP1,ALOX5,ARFGAP2,CHCHD4,COQ6,DAXX,ELFN2,EXOSC6,FABP1,G6PD,GATD1,GLTPD2,GMIP,GSTM4,HIST1H3F,HIST1H4B,HMBS,KCTD6,KRT8,MBD3,METRN,MRPS31,MST1R,NCLN,NT5DC2,NTHL1,PACSIN3,PDS5B,PKP3,PPP5C,PTPMT1,SAMD1,SDF2L1,SLC1A1,SLC43A1,SNRPC,TFF3,TMEM94,TXNL4A,YDJC,ZIC5,ZNF48
PDAC.U.Cancer.nab-paclitaxel_resistance.up	ABCB1,ABRACL,AGT,ALPK3,AOC3,APOBEC3G,ARHGEF15,BEX3,CBS,CCDC71L,CFB,CFH,CFHR3,CHN1,CLDN10,CP,CPE,CPNE4,CTSO,CXCL3,DRICH1,DUOX1,EFEMP1,FAM117A,FAM177B,FAM43A,FBLN1,FKBP10,FOXD1,GBP4,GCNA,GCNT1,GRK3,GRTP1,HCAR3,HCLS1,HLA-DRA,ID2,ID3,IFI27,IFI44L,IFIH1,IFIT3,IGFBP3,IL16,ING3,IRF9,KCNJ14,KCNMB4,KLHDC7B,KLHL3,KRT23,LINC01116,LINC01559,LRRN1,LY6D,MCL1,MFSD2A,MX1,MX2,MYC,MYLIP,NANOS1,NFKBIA,NFKBIZ,NIBAN1,NTN4,PCF11,PDLIM4,PITPNB,PPP1R10,PPP1R14C,PREX1,PRRX2,PTGIS,RARRES1,RASD1,SAA2,SDSL,SECTM1,SELL,SERPINB3,SLC26A2,SLC6A14,SLCO2A1,SPINK1,SPOCK1,SPTSSA,TBX3,TGFB2,TSC22D3,TTLL1,USP18,VNN1,ZC3H12C
PDAC.U.Cancer.nab-paclitaxel_resistance.up_specific-mention	IL18,IL20RB,MCL1,MYC
PDAC.U.Cancer.oxaliplatin_resistance.down	SLC22A1,SLC22A2,SLC22A3,SLC31A1
PDAC.U.Cancer.oxaliplatin_resistance.down_apoptosis	APAF1,BAX,BBC3,SERPINB5
PDAC.U.Cancer.oxaliplatin_resistance.up	ABCC2,ATP7A,ATP7B
PDAC.U.Cancer.oxaliplatin_resistance.up_anti-apoptosis	BIRC5,PCNA
PDAC.U.Cancer.PDAC	BSG,CSF2,MMP7,MSLN,MUC1,SHH,TERT,WNT7B
PDAC.U.Cancer.PDAC.basal	MUC16,TP63
PDAC.U.Cancer.PDAC.classical	CYP3A5,GATA6
PDAC.U.Cancer.PDAC.classical_progenitor	DLX2,FOXO4,HNF1A,PRDM6
PDAC.U.Cancer.PDAC.exocrine	HNF1A
PDAC.U.Cancer.PDAC.PanIN	CFTR,KRT19
PDAC.U.Endocrine.Alpha	ARX,CRYBA2,FEV,GC,GCG,HMGB3,IRX2,KLHL41,LDB2,LOXL4,MAFB,PGR,PLCE1,PTGER3,RFX6,RGS4,SMARCA1,TM4SF4,TTR
PDAC.U.Endocrine.Beta	ADCYAP1,BMP5,CDKN1C,DLK1,IAPP,INS,MAFA,MNX1,NPTX2,PDX1,PFKFB2,PIR,SIX2,SIX3,SMAD9,SYT13,TFCP2L1,TGFBR3
PDAC.U.Endocrine.Delta	BCHE,BHLHE41,EHF,ERBB4,ETV1,FRZB,GABRG2,HHEX,ISL1,LCORL,LEPR,PCSK1,PDLIM4,POU3F1,PRG4,PSIP1,RBP4,RGS2,SST
PDAC.U.Endocrine.Endocrine	CHGB,PCSK1N
PDAC.U.Endocrine.Epsilon	ACSL1,ANXA13,ASGR1,GHR,TRPC4
PDAC.U.Endocrine.Gamma	ACSL1,PPY,PYY
PDAC.U.Endocrine.PP	AQP3,ARX,CARTPT,CHN2,EGR3,ENTPD2,ETV1,ID2,ID4,LMO3,MEIS1,MEIS2,PAX6,PPY,PTGFR,SERTM1,SLITRK6,THSD7A,ZNF503
